ID_PUNTO,SITE_NO,REP_NO,VISIT_ID,LON,LAT,OBSERVADOR,OBS_ID,LOCALIDAD_2,FECHA,MES,DIA,ANO,SP_CHECK,ELEV,X,Y,METHOD
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Sicalis flaveola,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Sicalis flaveola,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Tyrannus melancholicus,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Myiozetetes cayanensis,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis episcopus,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Melanerpes rubricapillus,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167710,2,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Hylophilus flavipes,1320,540378.0526,564204.8993,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Basileuterus rufifrons,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Tyrannus melancholicus,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Melanerpes rubricapillus,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis episcopus,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Sicalis flaveola,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Sicalis flaveola,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Turdus leucomelas,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Melanerpes rubricapillus,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Troglodytes aedon,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167726,2,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Myiozetetes cayanensis,1320,540366.8625,564392.8128,Survey
GUA03,3,GUA03DGL44167739,2,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167739,2,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167739,2,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Turdus ignobilis,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167739,2,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis episcopus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167739,2,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Lepidocolaptes souleyetii,1320,540267.0017,564580.6762,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Cardellina canadensis,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Leptotila verreauxi,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Cardellina canadensis,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Ramphocelus dimidiatus,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Dendroplex picus,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL44167757,2,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Turdus ignobilis,1167,540300.147,564768.6148,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis episcopus,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Setophaga fusca,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Ramphocelus dimidiatus,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Ramphocelus dimidiatus,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Capsiempis flaveola,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Basileuterus rufifrons,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Pitangus sulphuratus,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Henicorhina leucosticta,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL44167817,2,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Dendroplex picus,1167,540155.9518,564956.4532,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Todirostrum cinereum,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Todirostrum cinereum,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Campylorhynchus zonatus,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Amazilia tzacatl,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis palmarum,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis palmarum,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Coragyps atratus,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Turdus ignobilis,1320,540522.2122,564083.3858,Survey
GUA07,7,GUA07DGL44167846,7,-74.6344,5.1032,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Stilpnia vitriolina,1320,540522.2122,564083.3858,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thamnophilus atrinucha,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Amazilia tzacatl,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Hylophilus flavipes,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Camptostoma obsoletum,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Turdus leucomelas,1320,540621.8793,564238.2,Survey
GUA06,6,GUA06DGL44167904,6,-74.6335,5.1046,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Elaenia flavogaster,1320,540621.8793,564238.2,Survey
GUA05,5,GUA05DGL44167922,6,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Amazona ochrocephala,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167922,6,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Hylophilus flavipes,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167922,6,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Crotophaga ani,1320,540378.0526,564204.8993,Survey
GUA05,5,GUA05DGL44167922,6,-74.6357,5.1043,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Tyrannus melancholicus,1320,540378.0526,564204.8993,Survey
GUA04,4,GUA04DGL44167939,6,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Tyrannus melancholicus,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167939,6,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Phaethornis guy,1320,540366.8625,564392.8128,Survey
GUA04,4,GUA04DGL44167939,6,-74.6358,5.106,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Hylophilus flavipes,1320,540366.8625,564392.8128,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thamnophilus atrinucha,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Stilpnia cyanicollis,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Mionectes oleagineus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Cardellina canadensis,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1320,540267.0017,564580.6762,Survey
GUA03,3,GUA03DGL44167952,6,-74.6367,5.1077,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Melanerpes rubricapillus,1320,540267.0017,564580.6762,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Cyanocorax affinis,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Hylophilus flavipes,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Henicorhina leucosticta,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Pheugopedius fasciatoventris,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Legatus leucophaius,1167,540300.147,564768.6148,Survey
GUA02,2,GUA02DGL441671009,5,-74.6364,5.1094,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Ramphocelus dimidiatus,1167,540300.147,564768.6148,Survey
GUA01,1,GUA01DGL441671029,5,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Catharus ustulatus,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL441671029,5,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Henicorhina leucosticta,1167,540155.9518,564956.4532,Survey
GUA01,1,GUA01DGL441671029,5,-74.6377,5.1111,DGL,1,Vereda Santa Rosa,12/2/2020,12,2,2020,Thraupis episcopus,1167,540155.9518,564956.4532,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Hylophilus flavipes,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Piranga rubra,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Todirostrum cinereum,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Thamnophilus atrinucha,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Crotophaga major,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Crotophaga major,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Melanerpes rubricapillus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Phimosus infuscatus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Phimosus infuscatus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Thraupis episcopus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Thraupis episcopus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Crotophaga major,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Crotophaga major,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Aramides cajaneus,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Icterus nigrogularis,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Turdus ignobilis,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Elaenia flavogaster,234,525988.5667,571549.1116,Survey
HON01,8,HON01DGL44168632,2,-74.7655,5.1708,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Myiozetetes cayanensis,234,525988.5667,571549.1116,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Phimosus infuscatus,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Galbula ruficauda,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Pitangus sulphuratus,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Donacobius atricapilla,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Donacobius atricapilla,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Phimosus infuscatus,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Jacana jacana,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Thamnophilus atrinucha,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Turdus ignobilis,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Amazona ochrocephala,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Todirostrum cinereum,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Columbina talpacoti,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Columbina talpacoti,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Hylophilus flavipes,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Hypnelus ruficollis,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Myiozetetes similis,234,526188.0167,571648.6715,Survey
HON02,9,HON02DGL44168654,2,-74.7637,5.1717,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Elaenia flavogaster,234,526188.0167,571648.6715,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Sicalis flaveola,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Coragyps atratus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Thraupis episcopus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Hylophilus flavipes,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Amazona ochrocephala,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Phimosus infuscatus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Pionus menstruus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Pionus menstruus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Pitangus sulphuratus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Melanerpes rubricapillus,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Leptotila verreauxi,234,526221.3344,571460.7658,Survey
HON03,10,HON03DGL44168711,2,-74.7634,5.17,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Turdus ignobilis,234,526221.3344,571460.7658,Survey
HON04,11,HON04DGL44168726,2,-74.7634,5.1683,DGL,1,Hacienda El Triunfo,12/3/2020,12,3,2020,Dryocopus lineatus,234,526221.4043,571272.8479,Survey
